hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,133,2017,July,29,20,2,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,173.7,0,0,Check-Out,2017-07-25
City Hotel,0,12,2017,July,29,21,2,2,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,173.8,0,2,Check-Out,2017-07-25
City Hotel,0,227,2017,July,29,22,2,2,2,1,0,BB,CMR,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,152.63,0,2,Check-Out,2017-07-26
City Hotel,0,7,2017,July,30,23,2,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2017-07-26
City Hotel,0,129,2017,July,29,21,2,3,2,2,0,HB,HRV,Direct,Direct,0,0,0,E,E,2,No Deposit,14,NULL,0,Transient,239.0,0,2,Check-Out,2017-07-26
City Hotel,0,112,2017,July,30,23,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155.0,0,1,Check-Out,2017-07-26
City Hotel,0,36,2017,July,30,23,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,2,Check-Out,2017-07-26
City Hotel,0,36,2017,July,30,23,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,200.0,0,2,Check-Out,2017-07-26
City Hotel,0,55,2017,July,30,24,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,184.0,0,0,Check-Out,2017-07-26
City Hotel,0,55,2017,July,30,24,1,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,154.0,0,0,Check-Out,2017-07-26
City Hotel,0,55,2017,July,30,24,1,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,154.0,0,0,Check-Out,2017-07-26
City Hotel,0,13,2017,July,29,22,2,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,199.5,0,1,Check-Out,2017-07-26
City Hotel,0,218,2017,July,29,21,2,3,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,175.32,0,2,Check-Out,2017-07-26
City Hotel,0,70,2017,July,29,22,2,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,197.5,0,1,Check-Out,2017-07-26
City Hotel,0,3,2017,July,30,23,2,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,158.67,0,1,Check-Out,2017-07-26
City Hotel,0,83,2017,July,29,22,2,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190.0,0,1,Check-Out,2017-07-26
City Hotel,0,147,2017,July,30,25,0,1,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,184.5,0,0,Check-Out,2017-07-26
City Hotel,0,7,2017,July,30,25,0,1,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,2,Check-Out,2017-07-26
City Hotel,0,147,2017,July,30,25,0,1,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,235.0,0,0,Check-Out,2017-07-26
City Hotel,0,144,2017,July,29,22,2,2,2,2,0,BB,GBR,Direct,Direct,0,0,0,F,F,1,No Deposit,14,NULL,0,Transient,230.0,0,0,Check-Out,2017-07-26
City Hotel,0,143,2017,July,30,23,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,235.0,0,2,Check-Out,2017-07-26
City Hotel,0,9,2017,July,30,25,0,1,1,0,0,BB,LBN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,170.0,0,0,Check-Out,2017-07-26
City Hotel,0,143,2017,July,30,23,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,235.0,0,2,Check-Out,2017-07-26
City Hotel,0,218,2017,July,29,21,2,3,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,175.32,0,2,Check-Out,2017-07-26
City Hotel,0,160,2017,July,29,22,2,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,2,Check-Out,2017-07-27
City Hotel,0,90,2017,July,30,24,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164.0,0,0,Check-Out,2017-07-27
City Hotel,0,145,2017,July,29,20,2,5,3,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Transient,155.69,0,3,Check-Out,2017-07-27
City Hotel,0,16,2017,July,30,26,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,200.0,0,0,Check-Out,2017-07-27
City Hotel,0,7,2017,July,30,25,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,169.0,1,1,Check-Out,2017-07-27
City Hotel,0,3,2017,July,29,22,2,3,1,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,160.0,0,0,Check-Out,2017-07-27
City Hotel,0,200,2017,July,30,26,0,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-07-27
City Hotel,0,200,2017,July,30,26,0,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-07-27
City Hotel,0,97,2017,July,30,24,1,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195.0,0,2,Check-Out,2017-07-27
City Hotel,0,9,2017,July,30,25,0,2,3,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,205.0,0,1,Check-Out,2017-07-27
City Hotel,0,248,2017,July,30,25,0,2,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,188.1,1,0,Check-Out,2017-07-27
City Hotel,0,104,2017,July,30,23,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,204.0,1,2,Check-Out,2017-07-27
City Hotel,0,70,2017,July,30,26,0,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,159.0,0,1,Check-Out,2017-07-27
City Hotel,0,52,2017,July,30,24,1,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,159.33,0,2,Check-Out,2017-07-27
City Hotel,0,79,2017,July,30,23,2,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190.0,0,2,Check-Out,2017-07-27
City Hotel,0,68,2017,July,30,23,2,2,3,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,197.5,0,2,Check-Out,2017-07-27
City Hotel,0,179,2017,July,30,23,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-07-27
City Hotel,0,60,2017,July,29,20,2,5,3,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,239.3,0,1,Check-Out,2017-07-27
City Hotel,0,125,2017,July,30,23,2,2,2,1,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,157.5,1,0,Check-Out,2017-07-27
City Hotel,0,3,2017,July,30,27,0,1,2,1,0,BB,DEU,Direct,Direct,0,0,0,D,E,0,No Deposit,NULL,NULL,0,Transient,210.0,0,1,Check-Out,2017-07-28
City Hotel,0,199,2017,July,30,26,0,2,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,202.5,0,1,Check-Out,2017-07-28
City Hotel,0,0,2017,July,30,25,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,160.0,0,0,Check-Out,2017-07-28
City Hotel,0,55,2017,July,30,24,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151.0,0,1,Check-Out,2017-07-28
City Hotel,0,232,2017,July,30,26,0,2,3,0,0,HB,BEL,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,NULL,0,Transient,208.0,0,0,Check-Out,2017-07-28
City Hotel,0,53,2017,July,30,23,2,3,2,2,0,HB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Transient,256.72,1,1,Check-Out,2017-07-28
City Hotel,0,93,2017,July,30,25,0,3,3,2,0,BB,BEL,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,300.0,0,0,Check-Out,2017-07-28
City Hotel,0,1,2017,July,30,27,0,1,1,1,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,238.0,0,0,Check-Out,2017-07-28
City Hotel,0,187,2017,July,30,23,2,3,3,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,160.0,0,0,Check-Out,2017-07-28
City Hotel,0,129,2017,July,30,24,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,3,Check-Out,2017-07-28
City Hotel,0,274,2017,July,29,18,2,8,3,1,0,BB,DNK,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,204.6,0,1,Check-Out,2017-07-28
City Hotel,0,203,2017,July,30,25,0,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,189.0,1,0,Check-Out,2017-07-28
City Hotel,0,0,2017,July,30,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2017-07-28
City Hotel,0,270,2017,July,30,26,0,2,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,156.6,0,4,Check-Out,2017-07-28
City Hotel,0,211,2017,July,30,25,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155,NULL,0,Transient,157.67,0,2,Check-Out,2017-07-28
City Hotel,0,134,2017,July,30,23,2,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,0,Check-Out,2017-07-28
City Hotel,0,318,2017,July,30,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient-Party,155.0,0,3,Check-Out,2017-07-28
City Hotel,0,58,2017,July,30,25,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9,NULL,0,Transient,188.0,0,1,Check-Out,2017-07-28
City Hotel,0,134,2017,July,30,25,0,4,3,0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,0,Check-Out,2017-07-29
City Hotel,0,95,2017,July,30,26,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155.0,0,2,Check-Out,2017-07-29
City Hotel,0,178,2017,July,30,24,1,4,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,2,Check-Out,2017-07-29
City Hotel,0,101,2017,July,30,25,0,4,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195.0,0,0,Check-Out,2017-07-29
City Hotel,0,68,2017,July,30,28,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,230.0,0,1,Check-Out,2017-07-29
City Hotel,0,16,2017,July,30,25,0,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170.0,0,1,Check-Out,2017-07-29
City Hotel,0,127,2017,July,30,24,1,4,3,1,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Transient,282.5,0,1,Check-Out,2017-07-29
City Hotel,0,253,2017,July,30,26,0,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,179.1,0,0,Check-Out,2017-07-29
City Hotel,0,7,2017,July,30,25,0,4,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,160.0,0,1,Check-Out,2017-07-29
City Hotel,0,90,2017,July,29,22,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NULL,0,Transient,225.0,0,2,Check-Out,2017-07-29
City Hotel,0,54,2017,July,30,27,0,2,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180.0,0,2,Check-Out,2017-07-29
City Hotel,0,151,2017,July,30,25,0,4,3,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,190.0,0,0,Check-Out,2017-07-29
City Hotel,0,63,2017,July,30,26,0,3,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,4,No Deposit,7,NULL,0,Transient,182.4,0,1,Check-Out,2017-07-29
City Hotel,0,27,2017,July,30,26,0,3,2,2,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,245.0,0,0,Check-Out,2017-07-29
City Hotel,0,151,2017,July,30,25,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,159.0,0,1,Check-Out,2017-07-29
City Hotel,0,162,2017,July,30,26,0,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-07-29
City Hotel,0,63,2017,July,30,23,2,5,3,0,0,BB,JPN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,225.43,0,2,Check-Out,2017-07-30
City Hotel,0,90,2017,July,30,24,1,5,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,195.0,0,1,Check-Out,2017-07-30
City Hotel,0,178,2017,July,30,24,1,5,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,211.5,0,1,Check-Out,2017-07-30
City Hotel,0,35,2017,July,30,28,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,2,Check-Out,2017-07-30
City Hotel,0,37,2017,July,30,27,0,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170.0,0,2,Check-Out,2017-07-30
City Hotel,0,37,2017,July,30,27,0,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170.0,0,1,Check-Out,2017-07-30
City Hotel,0,5,2017,July,30,29,0,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,161.0,0,2,Check-Out,2017-07-30
City Hotel,0,43,2017,July,30,27,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,153.0,0,1,Check-Out,2017-07-30
City Hotel,0,34,2017,July,30,28,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2017-07-30
City Hotel,0,18,2017,July,30,27,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,169.0,0,1,Check-Out,2017-07-30
City Hotel,0,47,2017,July,30,28,0,2,2,1,0,HB,SWE,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,307.0,0,0,Check-Out,2017-07-30
City Hotel,0,278,2017,July,30,26,0,4,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,165.6,0,2,Check-Out,2017-07-30
City Hotel,0,159,2017,July,30,29,0,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,200.5,0,2,Check-Out,2017-07-30
City Hotel,0,67,2017,July,30,29,0,1,2,2,0,BB,NOR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,8,NULL,0,Transient,240.0,0,0,Check-Out,2017-07-30
City Hotel,0,9,2017,July,30,27,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,180.0,0,1,Check-Out,2017-07-30
City Hotel,0,9,2017,July,30,27,0,3,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,NULL,0,Transient,230.0,0,3,Check-Out,2017-07-30
City Hotel,0,11,2017,July,30,28,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,154.0,0,1,Check-Out,2017-07-30
City Hotel,0,287,2017,July,30,26,1,4,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,179.1,0,0,Check-Out,2017-07-31
City Hotel,0,129,2017,July,30,24,2,5,2,1,0,BB,DEU,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,260.0,0,0,Check-Out,2017-07-31
City Hotel,0,123,2017,July,30,23,3,5,3,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,167.76,0,1,Check-Out,2017-07-31
City Hotel,0,71,2017,July,30,28,1,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,229.33,0,0,Check-Out,2017-07-31
City Hotel,0,102,2017,July,30,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155.0,0,2,Check-Out,2017-07-31
City Hotel,0,102,2017,July,30,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155.0,0,2,Check-Out,2017-07-31
City Hotel,0,19,2017,July,30,28,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,206.0,0,1,Check-Out,2017-07-31
City Hotel,0,16,2017,July,31,30,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,178.0,0,2,Check-Out,2017-07-31
City Hotel,0,34,2017,July,30,29,1,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,250.96,0,1,Check-Out,2017-07-31
City Hotel,0,105,2017,July,30,26,1,4,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155.0,0,1,Check-Out,2017-07-31
City Hotel,0,5,2017,July,30,29,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,164.5,0,2,Check-Out,2017-07-31
City Hotel,0,15,2017,July,30,27,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,157.0,0,1,Check-Out,2017-07-31
City Hotel,0,11,2017,July,30,28,1,2,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,158.0,0,0,Check-Out,2017-07-31
City Hotel,0,28,2017,July,30,25,1,5,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210.0,0,0,Check-Out,2017-07-31
City Hotel,0,207,2017,July,30,29,1,1,3,1,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,268.5,1,0,Check-Out,2017-07-31
City Hotel,0,207,2017,July,30,29,1,1,3,1,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,187.5,0,0,Check-Out,2017-07-31
City Hotel,0,0,2017,July,30,29,1,1,2,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,189.0,0,0,Check-Out,2017-07-31
City Hotel,0,198,2017,July,30,25,1,5,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170.0,0,2,Check-Out,2017-07-31
City Hotel,0,8,2017,July,30,27,1,3,3,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,217.98,0,0,Check-Out,2017-07-31
City Hotel,0,0,2017,July,31,30,1,0,3,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190.0,0,0,Check-Out,2017-07-31
City Hotel,0,2,2017,July,31,30,1,0,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,179.1,0,1,Check-Out,2017-07-31
City Hotel,0,145,2017,July,30,27,2,3,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,164.7,0,1,Check-Out,2017-08-01
City Hotel,0,38,2017,July,31,30,2,0,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210.0,0,0,Check-Out,2017-08-01
City Hotel,0,83,2017,July,30,28,2,2,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,220.0,0,1,Check-Out,2017-08-01
City Hotel,0,88,2017,July,30,28,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190.0,0,1,Check-Out,2017-08-01
City Hotel,0,276,2017,July,30,29,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,188.1,0,2,Check-Out,2017-08-01
City Hotel,0,61,2017,July,31,31,1,0,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,185.0,0,1,Check-Out,2017-08-01
City Hotel,0,58,2017,July,30,29,2,2,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient,231.5,0,1,Check-Out,2017-08-02
City Hotel,0,19,2017,July,31,30,2,1,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,234.33,1,1,Check-Out,2017-08-02
City Hotel,0,74,2017,July,30,29,2,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,185.0,0,1,Check-Out,2017-08-02
City Hotel,0,135,2017,August,31,1,0,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,211.5,1,3,Check-Out,2017-08-02
City Hotel,0,68,2017,July,30,26,2,5,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86,NULL,0,Transient,153.49,0,0,Check-Out,2017-08-02
City Hotel,0,83,2017,July,31,31,1,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,232.5,0,0,Check-Out,2017-08-02
City Hotel,0,20,2017,July,31,31,1,1,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,234.0,0,0,Check-Out,2017-08-02
City Hotel,0,60,2017,July,31,30,2,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,189.33,0,1,Check-Out,2017-08-02
City Hotel,0,19,2017,July,30,28,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151.2,0,1,Check-Out,2017-08-02
City Hotel,0,87,2017,July,30,29,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,159.5,0,0,Check-Out,2017-08-02
City Hotel,0,64,2017,July,31,31,1,1,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,240.0,0,0,Check-Out,2017-08-02
City Hotel,0,13,2017,July,31,30,2,1,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,196.0,0,1,Check-Out,2017-08-02
City Hotel,0,19,2017,August,31,1,0,2,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2017-08-03
City Hotel,0,137,2017,July,31,31,1,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,CAF,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,0,208,2017,August,31,2,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
