hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,56,2015,September,39,25,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,35,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,23,2015,September,39,26,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Contract,250.0,0,1,Canceled,2015-09-04
City Hotel,0,35,2015,September,39,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200.0,0,1,Check-Out,2015-09-28
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,0,18,2015,September,39,26,2,2,1,0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,65,0,Transient,190.0,0,0,Check-Out,2015-09-30
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,88,2015,September,39,26,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,1,53,2015,September,39,26,2,3,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,13,NULL,0,Contract,167.22,0,1,Canceled,2015-09-23
City Hotel,0,35,2015,September,39,26,2,4,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,166.58,0,2,Check-Out,2015-10-02
City Hotel,0,35,2015,September,39,26,2,4,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,166.58,0,2,Check-Out,2015-10-02
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,1,89,2015,September,40,27,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-09
City Hotel,0,169,2015,September,40,27,2,2,2,0,0,BB,SVK,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,163.0,0,0,Check-Out,2015-10-01
City Hotel,1,90,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,90,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,90,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,90,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,90,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,39,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
