order_id,customer_id,order_date,status,region_code
ORD004205,,2025-10-02 15:21:41,SHIPPED,NORTH
ORD004206,CUST00990,2026-01-04 01:56:04,DELIVERED,WEST
ORD004207,CUST00575,2025-10-11 15:31:13,PLACED,CENTRAL
ORD004208,CUST00329,2025-03-22 22:25:14,DELIVERED,CENTRAL
ORD004209,CUST00784,2025-03-27 12:57:24,DELIVERED,NORTH
ORD004210,CUST00818,2026-05-15 02:35:58,SHIPPED,EAST
ORD004211,CUST00484,2025-04-21 02:44:55,DELIVERED,WEST
ORD004212,CUST00615,2025-05-25 12:29:29,DELIVERED,SOUTH
ORD004213,CUST00752,2026-06-16 13:18:28,DELIVERED,CENTRAL
ORD004214,CUST00769,2025-04-20 19:15:38,SHIPPED,EAST
ORD004215,CUST00138,2026-07-31 11:20:07,CANCELLED,WEST
ORD004216,CUST00963,2025-01-20 14:52:10,DELIVERED,WEST
ORD004217,CUST00558,2026-02-12 14:06:11,SHIPPED,NORTH
ORD004218,CUST00144,2025-06-18 20:55:00,RETURNED,EAST
ORD004219,CUST00985,2025-02-23 11:24:40,DELIVERED,WEST
ORD004220,CUST00435,2025-06-09 01:37:40,PLACED,NORTH
ORD004221,CUST00469,2025-11-20 04:35:26,DELIVERED,SOUTH
ORD004222,CUST00105,2025-10-18 22:55:28,DELIVERED,NORTH
ORD004223,CUST00545,2026-07-27 12:56:57,CANCELLED,WEST
ORD004224,CUST00028,2025-07-14 09:02:02,DELIVERED,CENTRAL
ORD004225,CUST00523,2026-01-11 04:26:54,SHIPPED,CENTRAL
ORD004226,CUST00985,29-06-2025,SHIPPED,SOUTH
ORD004227,CUST00618,2026-05-13 15:26:51,DELIVERED,NORTH
ORD004228,CUST00591,2025-05-21 16:24:51,SHIPPED,CENTRAL
ORD004229,CUST00660,2025-05-11 05:32:32,PLACED,EAST
ORD004230,CUST00287,2025-02-20 00:45:45,SHIPPED,WEST
ORD004231,CUST00703,2025-04-23 17:51:56,PLACED,WEST
ORD004232,CUST00526,2025-05-02 20:25:17,SHIPPED,SOUTH
ORD004233,,2026-02-21 16:35:31,DELIVERED,WEST
ORD004234,CUST00869,2026-01-09 04:23:42,DELIVERED,CENTRAL
ORD004235,CUST00857,2026-07-19 19:35:50,SHIPPED,CENTRAL
ORD004236,CUST00292,2026-03-28 18:28:03,DELIVERED,NORTH
ORD004237,CUST00953,2025-04-15 17:15:42,SHIPPED,EAST
ORD004238,CUST00420,2025-09-18 18:51:51,DELIVERED,NORTH
ORD004239,CUST00548,2026-05-30 21:31:49,RETURNED,NORTH
ORD004240,CUST00505,2025-06-14 02:09:32,DELIVERED,EAST
ORD004241,CUST00250,2025-03-15 13:34:34,SHIPPED,NORTH
ORD004242,CUST00473,2025-10-12 16:29:25,DELIVERED,SOUTH
ORD004243,CUST00772,2025-11-18 21:18:23,DELIVERED,CENTRAL
ORD004244,CUST00500,2026-03-12 09:28:42,PLACED,SOUTH
ORD004245,CUST00707,2026-07-06 21:11:22,DELIVERED,CENTRAL
ORD004246,CUST00544,2025-05-10 11:19:13,SHIPPED,SOUTH
ORD004247,CUST00014,2026-01-24 01:03:10,RETURNED,EAST
ORD004248,CUST00700,2026-06-25 07:03:38,DELIVERED,SOUTH
ORD004249,CUST00124,2025-07-08 00:38:27,DELIVERED,CENTRAL
ORD004250,CUST00593,2025-01-29 10:51:02,PLACED,CENTRAL
ORD004251,CUST00249,2026-01-05 21:24:52,DELIVERED,EAST
ORD004252,CUST00796,2025-09-16 13:51:36,DELIVERED,WEST
ORD004253,CUST00841,2025-07-02 01:54:20,RETURNED,CENTRAL
ORD004254,CUST00127,2025-04-29 22:53:48,SHIPPED,SOUTH
ORD004255,CUST00158,2025-04-24 00:18:54,DELIVERED,EAST
ORD004256,CUST00829,2025-07-31 12:34:54,DELIVERED,SOUTH
ORD004257,CUST00902,2025-02-21 20:39:42,CANCELLED,EAST
ORD004258,CUST00889,2025-11-23 23:29:01,RETURNED,NORTH
ORD004259,CUST00187,2026-07-03 21:15:14,CANCELLED,NORTH
ORD004260,CUST00405,2025-07-01 04:29:09,SHIPPED,EAST
ORD004261,CUST00213,2026-07-16 19:48:32,SHIPPED,SOUTH
ORD004262,CUST00399,2025-06-19 00:52:51,DELIVERED,NORTH
ORD004263,CUST00821,2026-01-01 06:54:13,DELIVERED,EAST
ORD004264,CUST00637,2025-02-05 20:08:20,DELIVERED,EAST
ORD004265,CUST00808,2026-03-26 22:50:19,SHIPPED,EAST
ORD004266,CUST00033,2026-03-13 19:57:29,DELIVERED,SOUTH
ORD004267,CUST00472,2026-01-11 12:15:26,CANCELLED,EAST
ORD004268,CUST00779,2025-03-14 04:40:11,DELIVERED,NORTH
ORD004269,CUST00221,2026-04-28 21:19:44,RETURNED,WEST
ORD004270,,2026-06-22 19:28:07,DELIVERED,SOUTH
ORD004271,CUST00999,2025-01-09 16:52:45,SHIPPED,SOUTH
ORD004272,CUST00662,2025-05-13 14:44:59,RETURNED,NORTH
ORD004273,CUST00538,2026-07-15 16:08:56,CANCELLED,WEST
ORD004274,CUST00252,2025-05-24 13:26:03,DELIVERED,EAST
ORD004275,CUST00097,2026-02-27 18:04:47,DELIVERED,EAST
ORD004276,CUST00304,2026-03-06 07:56:56,SHIPPED,NORTH
ORD004277,CUST00287,2025-07-10 00:37:12,DELIVERED,NORTH
ORD004278,CUST00316,2025-12-08 03:37:17,DELIVERED,NORTH
ORD004279,CUST00754,2026-02-04 19:42:25,PLACED,EAST
ORD004280,CUST00281,2025-01-07 06:19:51,DELIVERED,NORTH
ORD004281,CUST00360,2025-05-30 10:41:55,DELIVERED,NORTH
ORD004282,CUST00479,2025-01-31 05:44:02,CANCELLED,SOUTH
ORD004283,CUST00333,2025-03-14 11:57:34,DELIVERED,CENTRAL
ORD004284,CUST00184,2025-10-27 11:03:06,DELIVERED,NORTH
ORD004285,,2025-06-05 01:26:51,DELIVERED,EAST
ORD004286,CUST00592,2026-04-07 02:06:29,PLACED,SOUTH
ORD004287,CUST00392,2026-07-07 08:19:50,DELIVERED,WEST
ORD004288,CUST00794,2025-05-11 09:31:40,SHIPPED,CENTRAL
ORD004289,CUST00583,2025-07-14 05:14:20,PLACED,CENTRAL
ORD004290,CUST00197,2026-04-18 21:24:35,CANCELLED,SOUTH
ORD004291,CUST00313,2025-04-09 12:01:55,DELIVERED,SOUTH
ORD004292,CUST00388,2025-11-26 19:51:38,DELIVERED,SOUTH
ORD004293,CUST00196,2025-06-06 13:34:11,DELIVERED,CENTRAL
ORD004294,CUST00976,2025-07-04 23:03:52,DELIVERED,NORTH
ORD004295,CUST00756,2026-02-14 04:27:10,RETURNED,EAST
ORD004296,CUST00520,2025-12-04 14:36:27,DELIVERED,EAST
ORD004297,CUST00256,2026-07-20 00:48:26,DELIVERED,CENTRAL
ORD004298,CUST00568,2025-09-14 03:20:52,DELIVERED,SOUTH
ORD004299,CUST00853,2025-01-17 20:40:57,DELIVERED,CENTRAL
ORD004300,CUST00959,2026-02-11 06:34:41,RETURNED,CENTRAL
ORD004301,CUST00944,2026-01-08 12:28:14,CANCELLED,SOUTH
ORD004302,CUST00827,2026-04-15 22:56:00,DELIVERED,EAST
ORD004303,CUST00616,2025-03-16 15:55:15,DELIVERED,EAST
ORD004304,,2025-12-22 16:00:06,DELIVERED,SOUTH
ORD004305,,2026-04-05 18:08:55,DELIVERED,SOUTH
ORD004306,CUST00973,2025-12-20 15:57:10,SHIPPED,EAST
ORD004307,CUST00626,2026-05-17 00:43:09,DELIVERED,WEST
ORD004308,CUST00604,2026-02-23 13:42:37,SHIPPED,NORTH
ORD004309,CUST00110,2025-12-22 09:50:10,CANCELLED,NORTH
ORD004310,CUST00888,2025-12-03 11:59:51,PLACED,EAST
ORD004311,CUST00930,2025-03-05 17:15:07,RETURNED,SOUTH
ORD004312,CUST00267,2026-07-10 23:55:51,DELIVERED,EAST
ORD004313,CUST00850,2025-10-06 10:51:38,DELIVERED,NORTH
ORD004314,CUST00079,2026-02-26 14:53:22,DELIVERED,NORTH
ORD004315,CUST00394,2026-01-17 16:15:45,SHIPPED,SOUTH
ORD004316,CUST00711,2025-06-11 03:50:28,DELIVERED,WEST
ORD004317,CUST00336,2025-01-15 11:35:48,RETURNED,EAST
ORD004318,CUST00932,2025-01-13 22:10:13,DELIVERED,WEST
ORD004319,CUST00591,2025-06-28 02:56:57,DELIVERED,SOUTH
ORD004320,CUST00768,2025-07-25 06:47:16,DELIVERED,WEST
ORD004321,CUST00852,2026-07-01 01:01:02,SHIPPED,EAST
ORD004322,CUST00128,2025-08-22 12:45:33,CANCELLED,EAST
ORD004323,CUST00883,2026-06-15 02:30:53,DELIVERED,WEST
ORD004324,CUST00177,2025-10-20 08:27:24,DELIVERED,NORTH
ORD004325,CUST00779,2025-07-13 16:33:33,SHIPPED,SOUTH
ORD004326,CUST00417,2026-03-11 09:52:40,DELIVERED,SOUTH
ORD004327,CUST00360,21-06-2025,CANCELLED,NORTH
ORD004328,CUST00871,2025-04-20 18:03:47,DELIVERED,CENTRAL
ORD004329,CUST00991,2026-04-20 02:29:32,PLACED,EAST
ORD004330,CUST00516,2025-10-14 12:18:00,CANCELLED,WEST
ORD004331,CUST00537,2025-10-20 02:02:23,PLACED,SOUTH
ORD004332,CUST00425,2025-04-24 22:19:54,SHIPPED,WEST
ORD004333,CUST00312,2026-06-13 04:10:17,DELIVERED,EAST
ORD004334,CUST00800,2026-04-10 06:51:22,DELIVERED,SOUTH
ORD004335,CUST00551,2025-02-25 21:02:44,SHIPPED,SOUTH
ORD004336,CUST00696,2025-11-24 12:39:54,DELIVERED,NORTH
ORD004337,CUST00226,2025-04-07 08:07:18,DELIVERED,EAST
ORD004338,CUST00908,2025-11-29 10:38:26,DELIVERED,SOUTH
ORD004339,CUST00966,2025-11-01 19:06:51,DELIVERED,NORTH
ORD004340,CUST00924,2026-03-07 12:18:15,DELIVERED,WEST
ORD004341,CUST00508,2025-10-18 18:05:14,DELIVERED,SOUTH
ORD004342,CUST00860,2026-01-26 06:04:29,SHIPPED,EAST
ORD004343,CUST00457,2025-12-24 01:21:02,CANCELLED,NORTH
ORD004344,CUST00803,2025-07-06 10:24:41,DELIVERED,CENTRAL
ORD004345,CUST00026,2025-07-25 22:32:18,PLACED,WEST
ORD004346,CUST00364,2025-03-04 12:56:50,DELIVERED,SOUTH
ORD004347,CUST00078,2025-09-04 06:59:13,DELIVERED,SOUTH
ORD004348,CUST00603,2025-02-15 04:43:07,DELIVERED,NORTH
ORD004349,CUST00285,2026-07-28 14:10:07,DELIVERED,WEST
ORD004350,CUST00519,2025-04-27 12:29:05,SHIPPED,EAST
ORD004351,CUST00538,2025-09-17 01:29:26,DELIVERED,SOUTH
ORD004352,CUST00185,2025-06-05 13:34:45,SHIPPED,WEST
ORD004353,CUST00033,2026-05-06 08:14:39,RETURNED,NORTH
ORD004354,CUST00038,2025-07-22 03:00:32,CANCELLED,CENTRAL
ORD004355,CUST00072,2025-02-16 13:10:34,CANCELLED,CENTRAL
ORD004356,CUST00682,2025-10-08 22:04:31,PLACED,CENTRAL
ORD004357,CUST00613,2026-01-25 19:25:37,DELIVERED,EAST
ORD004358,CUST00089,2026-03-02 08:21:00,CANCELLED,CENTRAL
ORD004359,CUST00985,2025-12-14 20:00:26,SHIPPED,WEST
ORD004360,CUST00748,2025-08-26 23:56:45,DELIVERED,NORTH
ORD004361,CUST00783,2026-05-19 05:54:49,DELIVERED,NORTH
ORD004362,CUST00473,2026-07-24 09:33:28,DELIVERED,WEST
ORD004363,CUST00151,2026-07-05 01:14:30,DELIVERED,SOUTH
ORD004364,CUST00352,2026-04-12 08:14:47,PLACED,CENTRAL
ORD004365,CUST00736,2025-05-08 10:30:36,DELIVERED,NORTH
ORD004366,CUST00589,2026-07-02 02:26:23,DELIVERED,EAST
ORD004367,CUST00324,2025-08-05 02:45:35,DELIVERED,CENTRAL
ORD004368,CUST00179,2025-05-01 19:57:41,PLACED,NORTH
ORD004369,CUST00091,2026-02-18 03:58:14,PLACED,WEST
ORD004370,CUST00889,2025-07-09 05:42:14,DELIVERED,NORTH
ORD004371,CUST00751,2026-07-30 06:42:28,SHIPPED,WEST
ORD004372,CUST00310,10-04-2025,DELIVERED,EAST
ORD004373,CUST00018,2026-06-07 02:40:23,DELIVERED,CENTRAL
ORD004374,CUST00232,2025-10-05 13:27:50,DELIVERED,WEST
ORD004375,CUST00948,2026-01-21 22:53:53,PLACED,NORTH
ORD004376,CUST00941,2025-10-12 15:28:30,DELIVERED,NORTH
ORD004377,CUST00527,2025-10-18 09:46:42,RETURNED,WEST
ORD004378,CUST00548,2025-03-02 23:59:41,RETURNED,CENTRAL
ORD004379,CUST00374,2026-05-11 07:30:17,SHIPPED,CENTRAL
ORD004380,CUST00352,2026-04-29 14:26:13,PLACED,CENTRAL
ORD004381,CUST00723,2026-06-11 03:57:41,PLACED,SOUTH
ORD004382,CUST00568,2025-10-19 08:31:19,CANCELLED,NORTH
ORD004383,CUST00354,2026-04-28 05:10:41,DELIVERED,NORTH
ORD004384,CUST00319,2026-02-18 14:23:52,DELIVERED,CENTRAL
ORD004385,CUST00784,2025-02-01 21:16:14,RETURNED,CENTRAL
ORD004386,CUST00265,2025-10-27 04:15:57,SHIPPED,CENTRAL
ORD004387,CUST00178,2025-08-31 03:34:00,SHIPPED,CENTRAL
ORD004388,CUST00589,2025-12-26 20:43:46,SHIPPED,NORTH
ORD004389,CUST00754,2025-03-20 22:03:06,DELIVERED,SOUTH
ORD004390,CUST00198,2025-08-18 06:46:41,PLACED,WEST
ORD004391,CUST00256,2025-03-07 03:01:47,DELIVERED,EAST
ORD004392,CUST00056,2025-02-18 18:09:04,PLACED,NORTH
ORD004393,CUST00304,2025-01-08 23:18:40,DELIVERED,NORTH
ORD004394,CUST00632,2026-07-30 02:05:40,DELIVERED,EAST
ORD004395,CUST00321,2025-09-06 08:52:58,DELIVERED,WEST
ORD004396,CUST00820,2025-08-26 05:34:04,CANCELLED,NORTH
ORD004397,CUST00760,2025-05-23 17:34:23,PLACED,WEST
ORD004398,CUST00879,2026-04-10 10:37:00,SHIPPED,WEST
ORD004399,CUST00085,2026-04-26 02:39:35,CANCELLED,NORTH
ORD004400,CUST00108,2026-06-24 15:32:15,RETURNED,WEST
ORD004401,CUST00096,2025-01-14 09:55:27,DELIVERED,CENTRAL
ORD004402,CUST00164,2026-05-31 20:43:27,CANCELLED,NORTH
ORD004403,CUST00145,2025-11-21 04:57:37,RETURNED,SOUTH
ORD004404,CUST00649,2026-01-23 18:09:37,DELIVERED,SOUTH
ORD004405,CUST00391,2026-04-26 05:38:03,DELIVERED,SOUTH
ORD004406,,2025-05-31 08:05:04,DELIVERED,NORTH
ORD004407,CUST00012,2025-09-26 04:09:46,SHIPPED,EAST
ORD004408,CUST00779,2025-04-14 01:08:00,DELIVERED,SOUTH
ORD004409,CUST00032,2025-02-06 05:10:48,DELIVERED,EAST
ORD004410,CUST00631,2026-01-19 04:37:54,SHIPPED,SOUTH
ORD004411,CUST00962,2025-04-05 20:02:46,DELIVERED,EAST
ORD004412,CUST00923,2026-07-12 01:55:12,DELIVERED,CENTRAL
ORD004413,CUST00823,15-05-2026,RETURNED,CENTRAL
ORD004414,CUST00826,2025-10-23 05:38:23,DELIVERED,SOUTH
ORD004415,CUST00852,2025-05-22 07:23:59,DELIVERED,EAST
ORD004416,CUST00908,2026-01-06 13:54:07,RETURNED,WEST
ORD004417,CUST00622,2025-09-22 21:55:10,DELIVERED,EAST
ORD004418,CUST00650,2026-01-26 10:34:05,DELIVERED,EAST
ORD004419,CUST00987,2026-06-19 05:43:14,PLACED,WEST
ORD004420,CUST00862,2025-10-03 06:51:05,SHIPPED,CENTRAL
ORD004421,CUST00544,2026-01-31 02:05:35,DELIVERED,WEST
ORD004422,CUST00714,2026-04-22 09:31:53,SHIPPED,SOUTH
ORD004423,CUST00982,2025-02-10 18:03:08,SHIPPED,SOUTH
ORD004424,CUST00024,2025-03-10 11:52:23,DELIVERED,SOUTH
ORD004425,CUST00010,2025-08-06 01:10:48,DELIVERED,WEST
ORD004426,CUST00082,2026-03-25 11:50:57,SHIPPED,NORTH
ORD004427,CUST00125,2026-07-15 00:59:30,CANCELLED,CENTRAL
ORD004428,CUST00784,2025-09-08 14:40:18,DELIVERED,CENTRAL
ORD004429,CUST00076,2026-04-03 14:01:03,SHIPPED,WEST
ORD004430,CUST00749,2025-02-07 02:40:36,SHIPPED,WEST
ORD004431,CUST00246,2026-04-03 02:52:54,PLACED,WEST
ORD004432,CUST00655,2025-02-13 17:25:23,DELIVERED,SOUTH
ORD004433,CUST00748,2025-11-02 21:46:09,CANCELLED,EAST
ORD004434,CUST00778,2026-02-06 14:50:37,DELIVERED,WEST
ORD004435,CUST00340,2025-10-23 03:40:23,SHIPPED,SOUTH
ORD004436,CUST00680,2026-05-30 12:32:55,SHIPPED,SOUTH
ORD004437,CUST00169,2026-07-11 20:03:42,PLACED,NORTH
ORD004438,CUST00158,2025-07-10 15:52:48,PLACED,CENTRAL
ORD004439,CUST00438,2026-02-20 16:26:16,DELIVERED,WEST
ORD004440,CUST00420,2026-05-12 10:24:25,PLACED,WEST
ORD004441,CUST00821,2026-03-05 11:45:48,RETURNED,EAST
ORD004442,CUST00851,2026-03-23 11:49:17,SHIPPED,SOUTH
ORD004443,CUST00206,2025-03-05 00:56:58,DELIVERED,EAST
ORD004444,CUST00727,2025-09-14 03:02:31,SHIPPED,CENTRAL
ORD004445,CUST00501,2025-08-02 05:45:32,DELIVERED,EAST
ORD004446,CUST00703,2025-02-19 23:56:38,SHIPPED,CENTRAL
ORD004447,CUST00909,2025-05-02 13:11:25,DELIVERED,NORTH
ORD004448,CUST00668,2025-04-02 12:15:17,DELIVERED,WEST
ORD004449,CUST00230,2025-07-28 07:59:54,DELIVERED,EAST
ORD004450,CUST00367,2026-05-14 03:11:06,CANCELLED,CENTRAL
ORD004451,CUST00543,2026-04-11 03:24:21,RETURNED,NORTH
ORD004452,CUST00052,2026-03-16 09:52:10,DELIVERED,CENTRAL
ORD004453,CUST00063,2025-03-27 15:20:40,SHIPPED,NORTH
ORD004454,CUST00755,2025-09-12 04:57:37,DELIVERED,SOUTH
ORD004455,CUST00288,2025-04-23 07:13:55,SHIPPED,CENTRAL
ORD004456,CUST00221,2025-08-26 03:23:03,DELIVERED,WEST
ORD004457,CUST00567,2025-02-07 22:04:06,DELIVERED,EAST
ORD004458,CUST00711,2025-02-08 07:17:33,CANCELLED,CENTRAL
ORD004459,CUST00282,2025-01-07 07:07:08,SHIPPED,EAST
ORD004460,CUST00074,2025-09-17 03:34:22,DELIVERED,SOUTH
ORD004461,CUST00903,2026-02-14 07:41:08,RETURNED,WEST
ORD004462,CUST00355,2025-09-11 10:35:54,DELIVERED,NORTH
ORD004463,CUST00600,2025-04-30 19:15:42,PLACED,WEST
ORD004464,CUST00274,2025-11-09 22:36:40,SHIPPED,SOUTH
ORD004465,,2025-09-16 11:03:27,DELIVERED,EAST
ORD004466,CUST00065,2025-03-25 04:13:08,SHIPPED,CENTRAL
ORD004467,CUST00358,2025-11-14 11:59:17,DELIVERED,SOUTH
ORD004468,CUST00374,2026-07-28 02:45:48,RETURNED,EAST
ORD004469,CUST00740,2026-05-20 02:23:07,SHIPPED,SOUTH
ORD004470,CUST00690,2026-01-22 03:07:36,CANCELLED,CENTRAL
ORD004471,CUST00937,2025-05-04 06:39:34,DELIVERED,SOUTH
ORD004472,CUST00380,2025-11-05 21:00:43,DELIVERED,EAST
ORD004473,CUST00003,2025-12-13 06:31:11,DELIVERED,NORTH
ORD004474,CUST00851,2025-09-24 17:19:33,DELIVERED,CENTRAL
ORD004475,CUST00961,2025-03-19 17:09:31,PLACED,WEST
ORD004476,CUST00071,2025-04-29 23:25:16,DELIVERED,EAST
ORD004477,CUST00315,2026-04-15 03:39:41,DELIVERED,NORTH
ORD004478,CUST00283,2026-04-27 12:00:24,DELIVERED,SOUTH
ORD004479,CUST00660,2025-09-19 05:54:30,DELIVERED,WEST
ORD004480,CUST00359,2025-10-22 13:27:33,DELIVERED,NORTH
ORD004481,CUST00371,2025-09-11 07:45:29,DELIVERED,SOUTH
ORD004482,CUST00314,2025-06-22 22:35:31,DELIVERED,WEST
ORD004483,CUST00105,2025-09-19 04:49:05,CANCELLED,SOUTH
ORD004484,CUST00744,2025-01-03 01:49:34,SHIPPED,CENTRAL
ORD004485,CUST00056,2026-01-14 04:02:34,RETURNED,SOUTH
ORD004486,CUST00116,2025-09-26 13:41:55,DELIVERED,WEST
ORD004487,CUST00053,2026-05-31 17:40:25,SHIPPED,EAST
ORD004488,CUST00474,2025-12-20 07:05:45,DELIVERED,CENTRAL
ORD004489,CUST00247,2026-05-31 03:10:25,CANCELLED,EAST
ORD004490,CUST00496,2025-04-14 16:28:08,RETURNED,WEST
ORD004491,CUST00345,2025-11-08 16:36:14,SHIPPED,EAST
ORD004492,CUST00749,2026-05-08 08:22:47,PLACED,CENTRAL
ORD004493,CUST00665,2025-10-18 13:35:26,DELIVERED,EAST
ORD004494,CUST00882,2025-04-23 06:55:50,RETURNED,EAST
ORD004495,CUST00855,2026-06-08 15:05:12,DELIVERED,EAST
ORD004496,CUST00613,2025-08-23 02:43:28,DELIVERED,CENTRAL
ORD004497,CUST00419,2025-11-09 14:14:53,DELIVERED,CENTRAL
ORD004498,CUST00269,2026-05-03 20:04:13,DELIVERED,WEST
ORD004499,CUST00219,2026-07-31 01:36:36,DELIVERED,EAST
ORD004500,CUST00308,2025-01-15 04:04:19,SHIPPED,CENTRAL
ORD004501,CUST00456,2026-05-08 03:07:57,SHIPPED,WEST
ORD004502,CUST00501,2026-07-14 12:33:47,CANCELLED,SOUTH
ORD004503,CUST00128,2026-03-08 20:03:02,DELIVERED,EAST
ORD004504,CUST00531,2026-07-08 16:49:15,RETURNED,EAST
ORD004505,CUST00413,2025-01-29 19:12:50,PLACED,CENTRAL
ORD004506,CUST00104,2025-01-15 23:41:04,DELIVERED,NORTH
ORD004507,CUST00041,2025-03-23 10:44:06,PLACED,WEST
ORD004508,CUST00810,2026-05-17 22:08:54,PLACED,CENTRAL
ORD004509,CUST00612,2025-05-19 07:59:12,DELIVERED,NORTH
ORD004510,CUST00721,2025-05-02 05:50:11,DELIVERED,CENTRAL
ORD004511,CUST00243,2026-06-01 04:42:54,DELIVERED,CENTRAL
ORD004512,CUST00412,2026-06-10 17:30:31,RETURNED,WEST
ORD004513,CUST00246,2025-10-13 20:17:09,DELIVERED,CENTRAL
ORD004514,CUST00047,2026-01-15 20:32:54,SHIPPED,CENTRAL
ORD004515,CUST00277,2025-03-08 07:30:02,SHIPPED,EAST
ORD004516,CUST00772,2025-05-31 13:37:28,PLACED,SOUTH
ORD004517,,2025-12-30 13:55:59,DELIVERED,WEST
ORD004518,CUST00999,2026-04-23 06:51:31,DELIVERED,SOUTH
ORD004519,CUST00730,2026-07-19 19:37:01,DELIVERED,NORTH
ORD004520,CUST00275,2026-02-09 00:29:10,SHIPPED,NORTH
ORD004521,CUST00937,2025-12-21 09:37:07,SHIPPED,EAST
ORD004522,CUST00448,2025-10-11 07:34:16,SHIPPED,NORTH
ORD004523,CUST00998,2025-09-24 04:29:12,RETURNED,WEST
ORD004524,CUST00747,2026-01-01 17:45:23,RETURNED,NORTH
ORD004525,CUST00519,2026-02-11 07:06:13,RETURNED,NORTH
ORD004526,CUST00130,2026-06-07 03:04:23,SHIPPED,SOUTH
ORD004527,CUST00642,2026-05-26 19:56:50,CANCELLED,WEST
ORD004528,CUST00111,2026-03-31 20:01:06,DELIVERED,CENTRAL
ORD004529,CUST00151,2025-09-16 18:18:16,CANCELLED,WEST
ORD004530,CUST00777,2025-09-05 08:46:14,SHIPPED,EAST
ORD004531,CUST00382,2026-06-28 18:11:05,DELIVERED,EAST
ORD004532,CUST00947,2025-03-01 08:24:10,PLACED,CENTRAL
ORD004533,CUST00783,2026-06-25 19:39:21,SHIPPED,WEST
ORD004534,CUST00990,2025-01-15 04:57:21,SHIPPED,SOUTH
ORD004535,CUST00664,2026-05-15 19:07:02,DELIVERED,SOUTH
ORD004536,CUST00975,2026-07-16 00:13:11,DELIVERED,NORTH
ORD004537,CUST00920,2025-08-06 01:28:50,RETURNED,EAST
ORD004538,CUST00138,09-05-2025,PLACED,CENTRAL
ORD004539,CUST00249,2025-09-09 09:08:46,PLACED,NORTH
ORD004540,CUST00454,2025-05-12 06:05:21,RETURNED,NORTH
ORD004541,CUST00521,2026-01-10 03:13:40,DELIVERED,EAST
ORD004542,CUST00495,2025-02-05 21:24:52,PLACED,WEST
ORD004543,CUST00495,2025-12-05 06:07:59,DELIVERED,WEST
ORD004544,CUST00759,2026-04-14 21:47:09,DELIVERED,WEST
ORD004545,CUST00068,2026-05-10 09:22:50,RETURNED,WEST
ORD004546,CUST00289,2026-02-28 18:43:26,DELIVERED,CENTRAL
ORD004547,,2025-08-21 20:45:30,DELIVERED,CENTRAL
ORD004548,CUST00232,2026-06-06 09:40:59,CANCELLED,EAST
ORD004549,CUST00263,2026-04-23 11:55:29,SHIPPED,CENTRAL
ORD004550,CUST00411,2025-01-29 17:49:21,RETURNED,SOUTH
ORD004551,CUST00021,2025-10-28 12:24:26,SHIPPED,CENTRAL
ORD004552,,2026-03-15 12:09:23,DELIVERED,NORTH
ORD004553,CUST00134,2025-09-19 04:57:26,RETURNED,CENTRAL
ORD004554,CUST00055,2025-04-06 20:01:21,DELIVERED,EAST
ORD004555,CUST00103,2025-05-26 21:22:17,DELIVERED,CENTRAL
ORD004556,CUST00978,2025-01-09 08:51:14,SHIPPED,EAST
ORD004557,CUST00069,2026-04-10 18:15:34,RETURNED,SOUTH
ORD004558,CUST00350,2025-05-14 11:55:54,PLACED,SOUTH
ORD004559,CUST00586,2026-07-25 20:50:36,PLACED,CENTRAL
ORD004560,CUST00812,2025-08-03 15:25:59,SHIPPED,CENTRAL
ORD004561,CUST00792,2025-10-13 21:05:01,DELIVERED,EAST
ORD004562,CUST00860,2026-04-28 18:40:24,PLACED,EAST
ORD004563,CUST00907,2025-09-11 10:08:24,DELIVERED,EAST
ORD004564,CUST00387,2026-03-22 18:27:38,DELIVERED,EAST
ORD004565,CUST00898,2025-05-07 13:07:49,DELIVERED,NORTH
ORD004566,CUST00557,2025-07-09 22:37:15,DELIVERED,EAST
ORD004567,CUST00651,2026-03-29 18:10:05,DELIVERED,NORTH
ORD004568,CUST00348,2026-04-14 06:50:04,DELIVERED,WEST
ORD004569,CUST00498,28-06-2026,PLACED,WEST
ORD004570,CUST00930,2025-02-14 06:15:26,DELIVERED,SOUTH
ORD004571,CUST00956,2026-06-27 15:43:29,DELIVERED,WEST
ORD004572,CUST00829,2025-06-30 02:09:57,DELIVERED,CENTRAL
ORD004573,CUST00245,2025-12-15 03:23:23,SHIPPED,CENTRAL
ORD004574,CUST00853,2025-11-10 13:44:02,CANCELLED,WEST
ORD004575,CUST00010,2025-10-29 04:37:34,DELIVERED,CENTRAL
ORD004576,CUST00466,2026-06-10 07:33:42,CANCELLED,NORTH
ORD004577,CUST00484,2025-07-03 13:35:21,SHIPPED,EAST
ORD004578,CUST00431,2026-07-16 05:32:17,DELIVERED,WEST
ORD004579,CUST00271,2025-09-22 07:23:17,PLACED,CENTRAL
ORD004580,CUST00547,2025-02-03 13:06:17,DELIVERED,WEST
ORD004581,CUST00223,2025-04-01 22:17:56,RETURNED,WEST
ORD004582,,2025-09-22 18:55:59,SHIPPED,NORTH
ORD004583,CUST00799,2026-03-30 08:30:43,DELIVERED,CENTRAL
ORD004584,CUST00307,2026-01-06 17:52:16,SHIPPED,NORTH
ORD004585,CUST00977,2026-03-24 11:50:52,DELIVERED,WEST
