item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0011129,ORD003733,PROD00105,-1,44426.96,34.11
ITEM0011130,ORD003733,PROD00052,3,72320.31,18.28
ITEM0011131,ORD003733,PROD00133,4,40781.02,17.62
ITEM0011132,ORD003733,PROD00003,2,51052.27,8.19
ITEM0011133,ORD003734,PROD00037,5,31262.16,13.43
ITEM0011134,ORD003735,PROD00110,5,29586.96,31.83
ITEM0011135,ORD003735,PROD00068,4,61769.65,34.99
ITEM0011136,ORD003735,PROD00135,2,52134.93,12.91
ITEM0011137,ORD003735,PROD00171,1,59214.62,35.29
ITEM0011138,ORD003735,PROD00158,4,27913.87,26.39
ITEM0011139,ORD003736,PROD00093,5,9989.72,2.87
ITEM0011140,ORD003736,PROD00182,5,17759.18,19.42
ITEM0011141,ORD003736,PROD00142,2,38094.39,21.34
ITEM0011142,ORD003737,PROD00197,1,5595.02,8.02
ITEM0011143,ORD003737,PROD00058,3,16456.51,9.42
ITEM0011144,ORD003737,PROD00111,5,60968.15,12.93
ITEM0011145,ORD003737,PROD00008,1,68339.68,34.51
ITEM0011146,ORD003738,PROD00050,1,73098.26,28.94
ITEM0011147,ORD003738,PROD00022,2,62047.92,36.92
ITEM0011148,ORD003738,PROD00135,3,52871.31,39.0
ITEM0011149,ORD003738,PROD00011,3,23342.54,1.31
ITEM0011150,ORD003739,PROD00133,-1,47101.53,13.4
ITEM0011151,ORD003739,PROD00011,4,25484.27,4.99
ITEM0011152,ORD003740,PROD00077,1,65057.61,22.34
ITEM0011153,ORD003740,PROD00169,3,31709.07,6.08
ITEM0011154,ORD003741,PROD00119,3,26466.83,12.75
ITEM0011155,ORD003741,PROD00022,2,68726.06,34.75
ITEM0011156,ORD003741,PROD00090,5,518.85,24.68
ITEM0011157,ORD003742,PROD00187,4,51177.73,24.35
ITEM0011158,ORD003742,PROD00024,2,21251.91,8.75
ITEM0011159,ORD003742,PROD00023,4,37480.77,2.8
ITEM0011160,ORD003742,PROD00160,1,51967.55,28.99
ITEM0011161,ORD003743,PROD00060,3,10762.42,19.61
ITEM0011162,ORD003743,PROD00145,2,36369.76,38.44
ITEM0011163,ORD003743,PROD00079,3,29086.87,0.67
ITEM0011164,ORD003743,PROD00186,4,40995.8,4.21
ITEM0011165,ORD003743,PROD00160,4,48954.98,11.9
ITEM0011166,ORD003744,PROD00164,5,48959.26,23.63
ITEM0011167,ORD003744,PROD00122,5,65231.81,29.01
ITEM0011168,ORD003745,PROD00188,1,8899.57,0.53
ITEM0011169,ORD003746,PROD00014,3,70121.62,15.78
ITEM0011170,ORD003746,PROD00100,1,5043.36,4.15
ITEM0011171,ORD003746,PROD00060,4,10318.25,24.67
ITEM0011172,ORD003747,PROD00081,3,16389.57,1.56
ITEM0011173,ORD003748,PROD00108,5,40947.06,30.85
ITEM0011174,ORD003748,PROD00120,2,74069.48,5.13
ITEM0011175,ORD003748,PROD00065,1,59245.38,16.39
ITEM0011176,ORD003748,PROD00101,3,34548.91,20.33
ITEM0011177,ORD003748,PROD00063,2,46557.06,6.5
ITEM0011178,ORD003749,PROD00047,4,24361.78,10.77
ITEM0011179,ORD003749,PROD00060,4,14994.66,33.55
ITEM0011180,ORD003749,PROD00123,3,82623.16,28.36
ITEM0011181,ORD003749,PROD00161,2,13072.43,5.01
ITEM0011182,ORD003750,PROD00118,5,59054.73,19.39
ITEM0011183,ORD003750,PROD00180,1,51641.29,30.77
ITEM0011184,ORD003751,PROD00193,5,287.79,35.12
ITEM0011185,ORD003751,PROD00105,3,56951.19,29.53
ITEM0011186,ORD003751,PROD00082,4,58080.87,37.59
ITEM0011187,ORD003751,PROD00079,2,29501.99,9.59
ITEM0011188,ORD003751,PROD00091,5,52070.39,16.77
ITEM0011189,ORD003752,PROD00015,3,74700.17,33.47
ITEM0011190,ORD003753,PROD00122,5,76034.89,35.14
ITEM0011191,ORD003753,PROD00011,1,36416.93,3.59
ITEM0011192,ORD003754,PROD00119,2,27877.14,0.04
ITEM0011193,ORD003754,PROD00040,4,18031.95,37.07
ITEM0011194,ORD003754,PROD00131,2,60515.1,20.74
ITEM0011195,ORD003754,PROD00089,4,40253.36,19.38
ITEM0011196,ORD003754,PROD00132,1,8432.78,30.19
ITEM0011197,ORD003755,PROD00066,2,45750.96,31.1
ITEM0011198,ORD003756,PROD00141,5,26295.28,13.36
ITEM0011199,ORD003756,PROD00175,-2,20897.89,10.79
ITEM0011200,ORD003756,PROD00022,1,55698.31,7.28
ITEM0011201,ORD003756,PROD00168,4,60996.59,1.9
ITEM0011202,ORD003756,PROD00131,5,72743.68,27.86
ITEM0011203,ORD003757,PROD00146,5,74650.87,21.4
ITEM0011204,ORD003757,PROD00137,5,53001.75,37.7
ITEM0011205,ORD003758,PROD00058,4,16933.85,1.02
ITEM0011206,ORD003758,PROD00123,3,81519.83,1.47
ITEM0011207,ORD003758,PROD00118,2,50014.51,34.22
ITEM0011208,ORD003759,PROD00132,3,7523.23,2.85
ITEM0011209,ORD003759,PROD00110,5,30452.86,32.24
ITEM0011210,ORD003759,PROD00011,1,29693.38,20.4
ITEM0011211,ORD003759,PROD00016,5,69133.66,32.95
ITEM0011212,ORD003759,PROD00096,1,4162.46,30.15
ITEM0011213,ORD003760,PROD00026,5,59228.49,8.56
ITEM0011214,ORD003760,PROD00137,2,45269.52,14.14
ITEM0011215,ORD003760,PROD00021,4,20513.75,39.47
ITEM0011216,ORD003760,PROD00075,5,18853.05,0.19
ITEM0011217,ORD003760,PROD00157,4,18264.76,19.51
ITEM0011218,ORD003761,PROD00029,1,20416.66,13.62
ITEM0011219,ORD003761,PROD00013,1,36647.37,8.07
ITEM0011220,ORD003761,PROD00137,5,49381.51,15.59
ITEM0011221,ORD003761,PROD00191,2,26965.49,7.87
ITEM0011222,ORD003761,PROD00141,4,25555.77,10.37
ITEM0011223,ORD003762,PROD00162,5,26773.94,36.84
ITEM0011224,ORD003762,PROD00065,5,57976.9,27.63
ITEM0011225,ORD003763,PROD00003,2,42415.99,39.6
ITEM0011226,ORD003763,PROD00109,3,51462.14,38.5
ITEM0011227,ORD003763,PROD00076,3,46255.29,18.57
ITEM0011228,ORD003764,PROD00115,2,76448.64,14.84
ITEM0011229,ORD003764,PROD00028,2,60116.28,31.54
ITEM0011230,ORD003764,PROD00138,5,34543.75,6.31
ITEM0011231,ORD003765,PROD00069,5,74002.77,19.45
ITEM0011232,ORD003765,PROD00163,3,28292.25,15.41
ITEM0011233,ORD003765,PROD00136,1,13916.9,0.38
ITEM0011234,ORD003766,PROD00028,4,76180.33,9.91
ITEM0011235,ORD003766,PROD00069,1,70035.72,9.43
ITEM0011236,ORD003766,PROD00056,1,55798.77,35.24
ITEM0011237,ORD003766,PROD00082,-1,72767.57,35.44
ITEM0011238,ORD003767,PROD00175,1,23142.96,11.88
ITEM0011239,ORD003767,PROD00166,3,447.34,32.9
ITEM0011240,ORD003767,PROD00131,3,59273.71,20.98
ITEM0011241,ORD003768,PROD00073,4,5179.08,9.68
ITEM0011242,ORD003769,PROD00144,3,43079.34,19.17
ITEM0011243,ORD003769,PROD00117,2,18166.9,33.63
ITEM0011244,ORD003769,PROD00136,5,12241.71,9.4
ITEM0011245,ORD003770,PROD00197,5,7153.67,13.81
ITEM0011246,ORD003771,PROD00095,3,23082.81,33.22
ITEM0011247,ORD003771,PROD00064,3,28100.24,38.4
ITEM0011248,ORD003771,PROD00016,4,78852.18,8.5
ITEM0011249,ORD003771,PROD00167,2,14917.92,16.47
ITEM0011250,ORD003772,PROD00106,2,59387.48,30.8
ITEM0011251,ORD003772,PROD00022,4,59485.03,35.28
ITEM0011252,ORD003773,PROD00010,1,35118.48,13.34
ITEM0011253,ORD003773,PROD00114,5,43602.45,12.2
ITEM0011254,ORD003774,PROD00068,4,45329.39,12.98
ITEM0011255,ORD003775,PROD00173,1,27324.64,13.32
ITEM0011256,ORD003776,PROD00195,5,5229.42,36.11
ITEM0011257,ORD003776,PROD00157,5,18078.5,12.79
ITEM0011258,ORD003776,PROD00064,3,20678.54,34.52
ITEM0011259,ORD003777,PROD00084,2,46963.79,30.27
ITEM0011260,ORD003777,PROD00141,1,30602.21,28.67
ITEM0011261,ORD003777,PROD00147,-3,43805.47,31.48
ITEM0011262,ORD003777,PROD00078,3,28254.34,30.73
ITEM0011263,ORD003777,PROD00187,3,56928.3,6.69
ITEM0011264,ORD003778,PROD00186,2,55305.91,22.89
ITEM0011265,ORD003778,PROD00077,3,43106.4,24.24
ITEM0011266,ORD003778,PROD00188,4,8236.9,17.31
ITEM0011267,ORD003778,PROD00187,1,48583.07,29.79
ITEM0011268,ORD003778,PROD00144,2,40579.08,9.02
ITEM0011269,ORD003779,PROD00069,1,60202.93,11.33
ITEM0011270,ORD003779,PROD00023,4,29110.7,26.66
ITEM0011271,ORD003780,PROD00027,1,50973.23,39.26
ITEM0011272,ORD003780,PROD00053,3,58636.01,23.59
ITEM0011273,ORD003780,PROD00164,5,73898.85,27.18
ITEM0011274,ORD003780,PROD00180,5,42399.8,31.92
ITEM0011275,ORD003781,PROD00153,4,44387.6,18.02
ITEM0011276,ORD003781,PROD00122,5,66595.6,37.12
ITEM0011277,ORD003782,PROD00093,3,9265.53,0.43
ITEM0011278,ORD003782,PROD00037,4,30733.84,3.63
ITEM0011279,ORD003783,PROD00058,1,14899.18,18.14
ITEM0011280,ORD003783,PROD00164,4,52828.29,27.02
ITEM0011281,ORD003783,PROD00113,-1,47454.37,21.56
ITEM0011282,ORD003783,PROD00118,5,57145.94,24.55
ITEM0011283,ORD003784,PROD00153,5,40965.95,16.88
ITEM0011284,ORD003785,PROD00081,2,21633.47,33.86
ITEM0011285,ORD003785,PROD00194,5,58098.88,36.98
ITEM0011286,ORD003785,PROD00180,-3,35321.42,2.68
ITEM0011287,ORD003786,PROD00066,3,32984.35,16.98
ITEM0011288,ORD003786,PROD00106,4,55288.39,26.23
ITEM0011289,ORD003786,PROD00199,5,6381.7,8.32
ITEM0011290,ORD003787,PROD00123,2,73491.48,33.42
ITEM0011291,ORD003788,PROD00176,2,35897.27,20.39
ITEM0011292,ORD003788,PROD00091,2,50632.88,19.36
ITEM0011293,ORD003788,PROD00067,5,41207.72,2.87
ITEM0011294,ORD003789,PROD00031,5,28618.91,20.69
ITEM0011295,ORD003789,PROD00188,4,9719.64,6.18
ITEM0011296,ORD003789,PROD00061,2,47024.58,30.23
ITEM0011297,ORD003789,PROD00158,3,19140.32,36.66
ITEM0011298,ORD003790,PROD00104,4,59548.57,0.48
ITEM0011299,ORD003790,PROD00122,1,75888.96,6.6
ITEM0011300,ORD003790,PROD00051,3,18668.18,17.07
ITEM0011301,ORD003791,PROD00053,2,79919.47,9.86
ITEM0011302,ORD003791,PROD00058,4,17739.77,39.19
ITEM0011303,ORD003792,PROD00128,5,72605.19,22.15
ITEM0011304,ORD003792,PROD00188,1,10872.79,20.14
ITEM0011305,ORD003792,PROD00200,2,48450.25,11.13
ITEM0011306,ORD003792,PROD00050,3,77055.98,15.11
ITEM0011307,ORD003793,PROD00027,3,64196.07,10.96
ITEM0011308,ORD003793,PROD00054,2,24087.03,0.99
ITEM0011309,ORD003793,PROD00034,2,63983.34,12.47
ITEM0011310,ORD003793,PROD00043,5,30134.17,13.77
ITEM0011311,ORD003793,PROD00172,5,463.21,30.79
ITEM0011312,ORD003794,PROD00115,2,71849.8,2.46
ITEM0011313,ORD003794,PROD00124,4,36824.42,14.07
ITEM0011314,ORD003795,PROD00112,2,57090.21,28.09
ITEM0011315,ORD003795,PROD00168,2,54185.89,21.45
ITEM0011316,ORD003795,PROD00189,4,7414.21,3.28
ITEM0011317,ORD003796,PROD00164,4,60790.43,18.16
ITEM0011318,ORD003796,PROD00125,4,55648.05,27.73
ITEM0011319,ORD003797,PROD00050,4,55673.97,10.56
ITEM0011320,ORD003798,PROD00157,3,12753.59,10.22
ITEM0011321,ORD003798,PROD00126,4,66608.92,34.68
ITEM0011322,ORD003798,PROD00140,3,43067.59,37.95
ITEM0011323,ORD003798,PROD00149,4,40361.88,15.04
ITEM0011324,ORD003799,PROD00038,5,60063.44,38.21
ITEM0011325,ORD003799,PROD00146,2,63811.19,0.13
ITEM0011326,ORD003799,PROD00104,1,57725.39,15.87
ITEM0011327,ORD003799,PROD00144,1,52726.38,15.83
ITEM0011328,ORD003799,PROD00157,5,16678.25,22.01
ITEM0011329,ORD003800,PROD00044,4,68238.22,36.89
ITEM0011330,ORD003800,PROD00109,1,58401.38,26.36
ITEM0011331,ORD003801,PROD00063,2,57526.19,15.51
ITEM0011332,ORD003801,PROD00021,5,17241.62,31.71
ITEM0011333,ORD003801,PROD00173,5,22348.99,4.97
ITEM0011334,ORD003801,PROD00127,1,5426.45,21.55
ITEM0011335,ORD003802,PROD00018,1,11526.71,34.71
ITEM0011336,ORD003803,PROD00143,5,6889.22,35.73
ITEM0011337,ORD003803,PROD00002,3,16516.62,7.16
ITEM0011338,ORD003803,PROD00073,4,5485.25,27.85
ITEM0011339,ORD003804,PROD00092,5,16003.18,24.69
ITEM0011340,ORD003804,PROD00118,4,58234.41,22.43
ITEM0011341,ORD003804,PROD00004,1,3883.71,37.16
ITEM0011342,ORD003805,PROD00134,5,27828.37,10.11
ITEM0011343,ORD003805,PROD00142,1,35428.41,15.98
ITEM0011344,ORD003806,PROD00173,3,27614.79,8.87
ITEM0011345,ORD003806,PROD00161,1,17438.04,33.49
ITEM0011346,ORD003807,PROD00067,1,48011.3,19.53
ITEM0011347,ORD003807,PROD00023,5,31567.55,7.52
ITEM0011348,ORD003807,PROD00088,2,20713.66,10.99
ITEM0011349,ORD003807,PROD00167,5,14697.76,28.8
ITEM0011350,ORD003807,PROD00104,5,70053.6,15.18
ITEM0011351,ORD003808,PROD00050,2,58561.36,27.69
ITEM0011352,ORD003809,PROD00179,2,42446.37,10.18
ITEM0011353,ORD003809,PROD00163,5,19689.59,38.64
ITEM0011354,ORD003809,PROD00096,4,3669.29,13.99
ITEM0011355,ORD003809,PROD00017,4,22889.67,17.95
ITEM0011356,ORD003810,PROD00148,1,62991.96,3.76
ITEM0011357,ORD003810,PROD00069,5,80677.38,36.34
ITEM0011358,ORD003810,PROD00035,3,14106.49,22.44
ITEM0011359,ORD003810,PROD00019,5,5468.96,26.24
ITEM0011360,ORD003811,PROD00028,2,53492.7,28.77
ITEM0011361,ORD003811,PROD00164,5,60203.75,26.8
ITEM0011362,ORD003811,PROD00105,3,63524.66,0.15
ITEM0011363,ORD003811,PROD00062,5,67400.32,37.69
ITEM0011364,ORD003811,PROD00194,4,45034.32,30.55
ITEM0011365,ORD003812,PROD00111,5,62492.08,15.14
ITEM0011366,ORD003813,PROD00161,4,14318.03,31.62
ITEM0011367,ORD003813,PROD00108,3,46193.53,11.81
ITEM0011368,ORD003813,PROD00045,5,78489.7,7.46
ITEM0011369,ORD003813,PROD00013,3,39460.36,39.28
ITEM0011370,ORD003813,PROD00079,4,36468.03,17.76
ITEM0011371,ORD003814,PROD00051,3,21478.23,33.04
ITEM0011372,ORD003814,PROD00146,3,63402.79,8.47
ITEM0011373,ORD003815,PROD00081,4,23435.92,18.61
ITEM0011374,ORD003816,PROD00088,4,18525.15,7.83
ITEM0011375,ORD003816,PROD00117,1,23207.44,25.75
ITEM0011376,ORD003816,PROD00188,5,7881.07,37.58
ITEM0011377,ORD003816,PROD00053,5,73773.38,13.24
ITEM0011378,ORD003816,PROD00151,2,2746.29,34.5
ITEM0011379,ORD003817,PROD00188,5,12226.92,31.48
ITEM0011380,ORD003817,PROD00167,3,9784.59,0.22
ITEM0011381,ORD003817,PROD00048,1,1865.02,9.33
ITEM0011382,ORD003817,PROD00190,5,53592.98,2.48
ITEM0011383,ORD003818,PROD00161,4,16657.89,37.97
ITEM0011384,ORD003818,PROD00060,1,11973.5,8.3
ITEM0011385,ORD003818,PROD00018,5,10768.36,12.8
ITEM0011386,ORD003818,PROD00006,4,69367.14,6.1
ITEM0011387,ORD003819,PROD00080,4,4880.69,33.35
ITEM0011388,ORD003819,PROD00085,4,45972.55,24.35
ITEM0011389,ORD003819,PROD00074,5,75988.26,8.5
ITEM0011390,ORD003820,PROD00180,1,44429.7,34.85
ITEM0011391,ORD003820,PROD00135,-1,56515.29,27.91
ITEM0011392,ORD003821,PROD00188,3,8042.43,20.26
ITEM0011393,ORD003821,PROD00178,1,16354.14,22.3
ITEM0011394,ORD003821,PROD00100,2,4395.47,12.94
ITEM0011395,ORD003821,PROD00153,2,42499.51,16.84
ITEM0011396,ORD003821,PROD00054,3,28155.36,17.94
ITEM0011397,ORD003822,PROD00019,5,4809.08,19.86
ITEM0011398,ORD003822,PROD00082,5,63683.13,34.78
ITEM0011399,ORD003822,PROD00117,1,19743.72,20.81
ITEM0011400,ORD003822,PROD00178,2,14931.51,29.7
ITEM0011401,ORD003823,PROD00079,5,31671.83,38.55
ITEM0011402,ORD003823,PROD00144,2,50266.93,13.2
ITEM0011403,ORD003823,PROD00116,4,27599.34,35.86
ITEM0011404,ORD003824,PROD00008,2,57675.39,9.17
ITEM0011405,ORD003824,PROD00160,1,43753.03,22.15
ITEM0011406,ORD003824,PROD00035,2,13351.34,9.41
ITEM0011407,ORD003824,PROD00091,2,55999.88,37.17
ITEM0011408,ORD003824,PROD00173,4,30283.42,26.81
ITEM0011409,ORD003825,PROD00067,4,42408.05,19.88
ITEM0011410,ORD003825,PROD00078,2,26650.76,14.33
ITEM0011411,ORD003826,PROD00094,2,48406.45,9.48
ITEM0011412,ORD003826,PROD00189,-2,7592.98,32.84
ITEM0011413,ORD003826,PROD00004,4,3507.71,14.39
ITEM0011414,ORD003827,PROD00011,5,23220.7,14.12
ITEM0011415,ORD003827,PROD00059,2,53785.49,35.67
ITEM0011416,ORD003828,PROD00096,4,3600.5,12.81
ITEM0011417,ORD003828,PROD00076,3,64947.49,21.29
ITEM0011418,ORD003828,PROD00063,2,48944.31,33.43
ITEM0011419,ORD003828,PROD00126,3,74083.76,3.55
ITEM0011420,ORD003828,PROD00138,4,40812.6,30.16
ITEM0011421,ORD003829,PROD00123,2,79833.27,31.02
ITEM0011422,ORD003829,PROD00101,1,31516.91,30.45
ITEM0011423,ORD003829,PROD00127,1,4461.83,39.87
ITEM0011424,ORD003830,PROD00132,1,9073.3,22.19
ITEM0011425,ORD003830,PROD00002,5,16456.63,3.08
ITEM0011426,ORD003830,PROD00058,1,14944.07,22.31
ITEM0011427,ORD003830,PROD00123,5,86358.58,15.64
ITEM0011428,ORD003830,PROD00043,1,34467.33,19.02
ITEM0011429,ORD003831,PROD00085,3,43629.21,5.64
ITEM0011430,ORD003831,PROD00048,2,2647.99,6.82
ITEM0011431,ORD003831,PROD00146,2,75815.7,25.51
ITEM0011432,ORD003831,PROD00131,5,47944.82,6.34
ITEM0011433,ORD003831,PROD00097,3,68443.55,15.0
ITEM0011434,ORD003832,PROD00058,2,18053.16,37.91
ITEM0011435,ORD003832,PROD00152,1,56118.11,33.24
ITEM0011436,ORD003832,PROD00080,1,4810.02,12.73
ITEM0011437,ORD003832,PROD00045,1,68286.91,8.06
ITEM0011438,ORD003832,PROD00088,5,21621.09,34.94
ITEM0011439,ORD003833,PROD00162,2,24161.31,10.75
ITEM0011440,ORD003833,PROD00167,2,10808.35,24.46
ITEM0011441,ORD003834,PROD00165,4,42081.05,10.84
ITEM0011442,ORD003834,PROD00069,3,52299.86,25.65
ITEM0011443,ORD003835,PROD00005,5,78998.91,6.57
ITEM0011444,ORD003835,PROD00098,3,51916.54,13.51
ITEM0011445,ORD003835,PROD00163,3,20720.84,34.31
ITEM0011446,ORD003835,PROD00033,3,31598.67,39.09
ITEM0011447,ORD003835,PROD00191,3,21784.88,16.2
ITEM0011448,ORD003836,PROD00054,5,27670.57,16.02
ITEM0011449,ORD003836,PROD00123,2,62338.0,37.68
ITEM0011450,ORD003836,PROD00025,5,19661.52,32.18
ITEM0011451,ORD003836,PROD00010,1,32467.1,31.18
ITEM0011452,ORD003837,PROD00020,3,50248.01,2.83
ITEM0011453,ORD003837,PROD00152,4,56444.6,8.31
ITEM0011454,ORD003837,PROD00116,4,33423.31,9.33
ITEM0011455,ORD003837,PROD00069,-1,56252.06,33.94
ITEM0011456,ORD003837,PROD00038,5,64623.33,3.6
ITEM0011457,ORD003838,PROD00060,2,14901.19,8.99
ITEM0011458,ORD003839,PROD00115,5,49746.2,28.22
ITEM0011459,ORD003839,PROD00156,4,15198.68,4.52
ITEM0011460,ORD003839,PROD00040,1,20157.78,15.56
ITEM0011461,ORD003840,PROD00184,5,9440.54,2.67
ITEM0011462,ORD003840,PROD00121,2,48778.17,28.03
ITEM0011463,ORD003840,PROD00030,-2,67340.14,31.01
ITEM0011464,ORD003840,PROD00071,3,23328.0,34.93
ITEM0011465,ORD003841,PROD00007,1,27759.17,32.66
ITEM0011466,ORD003842,PROD00171,3,66895.91,15.03
ITEM0011467,ORD003842,PROD00029,3,24845.98,0.93
ITEM0011468,ORD003842,PROD00106,5,67791.61,24.82
ITEM0011469,ORD003842,PROD00194,1,49746.94,0.36
ITEM0011470,ORD003842,PROD00152,1,53780.59,4.49
ITEM0011471,ORD003843,PROD00099,5,54833.86,35.21
ITEM0011472,ORD003843,PROD00111,3,61261.29,20.7
ITEM0011473,ORD003843,PROD00088,1,23566.1,24.64
ITEM0011474,ORD003843,PROD00186,5,56184.7,14.51
ITEM0011475,ORD003844,PROD00141,4,33690.05,34.5
ITEM0011476,ORD003844,PROD00093,2,8460.08,33.49
ITEM0011477,ORD003844,PROD00025,5,22414.05,11.3
ITEM0011478,ORD003845,PROD00038,3,48730.77,33.51
ITEM0011479,ORD003846,PROD00040,4,16863.71,4.17
ITEM0011480,ORD003846,PROD00125,4,67316.8,39.73
ITEM0011481,ORD003846,PROD00070,4,65173.78,0.23
ITEM0011482,ORD003846,PROD00198,5,31228.38,4.61
ITEM0011483,ORD003846,PROD00103,5,39527.3,24.16
ITEM0011484,ORD003847,PROD00009,3,53083.23,14.78
ITEM0011485,ORD003847,PROD00132,1,8683.42,33.61
ITEM0011486,ORD003847,PROD00033,3,30493.68,32.27
ITEM0011487,ORD003848,PROD00110,1,30653.47,36.44
ITEM0011488,ORD003848,PROD00060,5,13056.88,37.61
ITEM0011489,ORD003848,PROD00024,3,21197.52,17.48
ITEM0011490,ORD003848,PROD00137,5,44061.76,15.54
ITEM0011491,ORD003848,PROD00135,1,45975.88,14.18
ITEM0011492,ORD003849,PROD00077,5,56948.19,4.16
ITEM0011493,ORD003850,PROD00095,3,23308.41,1.66
ITEM0011494,ORD003850,PROD00030,3,63165.19,20.58
ITEM0011495,ORD003851,PROD00016,1,58962.11,29.03
ITEM0011496,ORD003851,PROD00198,1,27461.66,24.37
ITEM0011497,ORD003851,PROD00034,2,69338.4,27.14
ITEM0011498,ORD003851,PROD00136,3,12276.53,35.79
ITEM0011499,ORD003851,PROD00152,3,39706.02,30.89
ITEM0011500,ORD003852,PROD00064,2,22161.57,22.23
ITEM0011501,ORD003852,PROD00113,5,34716.52,17.67
ITEM0011502,ORD003853,PROD00198,3,24973.12,27.24
ITEM0011503,ORD003853,PROD00052,4,68475.4,11.86
ITEM0011504,ORD003854,PROD00109,4,45556.25,31.11
ITEM0011505,ORD003854,PROD00192,5,36657.15,1.57
ITEM0011506,ORD003854,PROD00036,-2,62948.42,23.95
ITEM0011507,ORD003854,PROD00016,5,78051.16,22.06
ITEM0011508,ORD003854,PROD00034,1,80650.92,13.88
ITEM0011509,ORD003855,PROD00022,2,59135.05,24.82
ITEM0011510,ORD003856,PROD00145,2,27365.72,26.34
ITEM0011511,ORD003857,PROD00103,4,56645.99,12.0
ITEM0011512,ORD003857,PROD00131,1,61694.62,13.69
ITEM0011513,ORD003857,PROD00159,2,47641.79,34.45
ITEM0011514,ORD003857,PROD00062,4,65803.68,27.91
ITEM0011515,ORD003857,PROD00160,3,48893.05,37.42
ITEM0011516,ORD003858,PROD00083,4,60853.63,33.41
ITEM0011517,ORD003858,PROD00028,5,65034.47,11.35
ITEM0011518,ORD003858,PROD00136,3,12415.42,0.53
ITEM0011519,ORD003859,PROD00063,5,39982.96,6.91
ITEM0011520,ORD003860,PROD00056,1,58253.77,25.18
ITEM0011521,ORD003860,PROD00051,3,16916.48,24.03
ITEM0011522,ORD003860,PROD00129,4,55359.39,17.61
ITEM0011523,ORD003860,PROD00061,5,38584.16,20.84
ITEM0011524,ORD003861,PROD00141,5,25106.89,38.68
ITEM0011525,ORD003861,PROD00099,1,66706.8,16.59
ITEM0011526,ORD003861,PROD00167,5,11745.03,2.7
ITEM0011527,ORD003862,PROD00049,4,30699.41,7.6
ITEM0011528,ORD003862,PROD00185,5,19180.39,22.62
ITEM0011529,ORD003862,PROD00110,1,30539.05,18.68
ITEM0011530,ORD003863,PROD00077,2,42806.49,29.74
ITEM0011531,ORD003864,PROD00160,-2,34751.74,21.36
ITEM0011532,ORD003864,PROD00141,2,33438.86,30.66
ITEM0011533,ORD003864,PROD00167,5,13810.07,27.94
ITEM0011534,ORD003864,PROD00129,1,78465.02,29.27
ITEM0011535,ORD003864,PROD00122,1,75486.87,11.19
ITEM0011536,ORD003865,PROD00100,3,5056.18,38.56
ITEM0011537,ORD003865,PROD00131,4,72281.09,32.23
ITEM0011538,ORD003865,PROD00021,5,22452.89,31.46
ITEM0011539,ORD003865,PROD00170,1,2879.45,38.84
ITEM0011540,ORD003866,PROD00179,5,53694.38,12.01
ITEM0011541,ORD003867,PROD00089,4,40935.92,17.04
ITEM0011542,ORD003867,PROD00022,5,50092.99,18.21
ITEM0011543,ORD003868,PROD00196,5,30706.01,1.76
ITEM0011544,ORD003868,PROD00174,3,51453.25,22.42
ITEM0011545,ORD003869,PROD00165,2,38339.46,13.35
ITEM0011546,ORD003870,PROD00156,5,15693.87,33.04
ITEM0011547,ORD003870,PROD00123,4,74075.28,35.64
ITEM0011548,ORD003870,PROD00171,2,74247.59,6.41
ITEM0011549,ORD003871,PROD00086,2,8250.87,28.59
ITEM0011550,ORD003871,PROD00170,1,3162.34,5.21
ITEM0011551,ORD003871,PROD00134,1,21090.3,10.39
ITEM0011552,ORD003872,PROD00131,5,59264.81,13.01
ITEM0011553,ORD003873,PROD00135,4,51387.58,17.38
ITEM0011554,ORD003873,PROD00179,1,46502.16,22.98
ITEM0011555,ORD003874,PROD00150,1,17676.08,25.91
ITEM0011556,ORD003874,PROD00101,3,31390.69,38.68
ITEM0011557,ORD003874,PROD00143,5,9345.65,10.85
ITEM0011558,ORD003874,PROD00179,3,56046.76,16.96
ITEM0011559,ORD003875,PROD00081,4,20092.59,20.72
ITEM0011560,ORD003876,PROD00018,4,9173.22,14.33
ITEM0011561,ORD003876,PROD00157,3,19552.24,6.04
ITEM0011562,ORD003877,PROD00156,3,16406.21,30.43
ITEM0011563,ORD003878,PROD00114,4,47468.64,16.8
ITEM0011564,ORD003879,PROD00014,1,61270.09,6.69
ITEM0011565,ORD003880,PROD00088,3,24822.49,17.86
ITEM0011566,ORD003880,PROD00200,5,40165.26,12.8
ITEM0011567,ORD003881,PROD00125,3,62132.44,25.53
ITEM0011568,ORD003881,PROD00027,5,48706.32,30.43
ITEM0011569,ORD003881,PROD00037,3,25803.18,31.63
ITEM0011570,ORD003881,PROD00030,1,58550.4,23.16
ITEM0011571,ORD003881,PROD00087,4,39691.95,15.42
ITEM0011572,ORD003882,PROD00113,2,31859.97,27.07
ITEM0011573,ORD003882,PROD00126,4,62816.7,25.85
ITEM0011574,ORD003882,PROD00022,3,49266.83,35.05
ITEM0011575,ORD003882,PROD00124,4,34301.35,1.46
ITEM0011576,ORD003882,PROD00085,4,52646.32,20.41
ITEM0011577,ORD003883,PROD00063,3,49329.77,10.1
ITEM0011578,ORD003883,PROD00153,1,39675.31,36.31
